rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/loss,train/entropy_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/value_loss,train/learning_rate
12.49,0.8875899999999999,31,4618,142,145408,0.09760445356369019,-0.012039382942020893,-0.5794665850698948,0.0045198835,0.2,0.0517578125,564,-0.003657383960671723,0.0064684895041864365,0.0003
12.17,0.89047,31,4627,143,146432,0.10544925928115845,-0.009842241182923317,-0.5917471013963223,0.0011234186,0.2,0.0009765625,568,-0.002810445294016972,0.009070192521903664,0.0003
12.93,0.88363,32,4568,144,147456,0.020660221576690674,-0.006499014794826508,-0.5777942277491093,0.0015808169,0.2,0.025634765625,572,-0.002702174911973998,0.009231174481101334,0.0003
11.06,0.90046,32,4576,145,148480,0.0662047266960144,-0.003777447622269392,-0.5744661204516888,0.0038947456,0.2,0.026123046875,576,-0.003888763953000307,0.008486100647132844,0.0003
10.93,0.9016299999999999,32,4585,146,149504,0.08891665935516357,-0.006570298224687576,-0.5481649301946163,0.0009768164,0.2,0.03125,580,-0.0036655938311014324,0.0064841801940929145,0.0003
9.85,0.9113499999999999,32,4593,147,150528,0.14598244428634644,-0.008344950154423714,-0.532755259424448,0.0010311643,0.2,0.025390625,584,-0.005104358802782372,0.005398800334660336,0.0003
12.64,0.8862400000000001,32,4601,148,151552,0.07620251178741455,-0.010210574604570866,-0.532376479357481,0.0016327549,0.2,0.002685546875,588,-0.003463034183369018,0.0075211216462776065,0.0003
10.26,0.9076599999999999,33,4609,149,152576,0.03154420852661133,-0.00673919590190053,-0.554685965180397,0.0021771146,0.2,0.018798828125,592,-0.0021392546186689287,0.008527636877261102,0.0003
10.66,0.9040599999999999,33,4617,150,153600,0.20854955911636353,-0.002321233507245779,-0.5126861222088337,0.0011412147,0.2,0.0380859375,596,-0.002547328971559182,0.007824072323273867,0.0003
10.71,0.9036099999999999,33,4624,151,154624,0.08553338050842285,-0.0059545268304646015,-0.5210064016282558,0.0009268917,0.2,0.05517578125,600,-0.005022062847274356,0.010483224003110081,0.0003
9.95,0.91045,34,4572,152,155648,0.17562758922576904,-0.003868676722049713,-0.5306810140609741,0.0012886772,0.2,0.004638671875,604,-0.0011980177951045334,0.007159078668337315,0.0003
10.29,0.9073899999999998,34,4579,153,156672,0.17423707246780396,-0.0074927350506186485,-0.5174819473177195,0.0014771136,0.2,0.0029296875,608,-0.0021615316800307482,0.007777185266604647,0.0003
9.41,0.9153100000000001,34,4587,154,157696,0.24948394298553467,-0.0027858647517859936,-0.5155697241425514,0.002494249,0.2,0.0615234375,612,-0.0029217031551524997,0.005497978039784357,0.0003
9.58,0.9137799999999998,34,4594,155,158720,0.2198815941810608,-0.0029060160741209984,-0.5065738335251808,0.0013302381,0.2,0.027099609375,616,-0.0017611216608202085,0.006450671033235267,0.0003
10.32,0.9071199999999999,34,4601,156,159744,0.22719424962997437,0.0012456495314836502,-0.4974055327475071,0.0028967757,0.2,0.009033203125,620,-0.0027966460038442165,0.004873102036071941,0.0003
9.04,0.9186399999999999,34,4609,157,160768,0.3119487762451172,-0.008932842873036861,-0.4869812708348036,0.00090943277,0.2,0.046875,624,-0.0024791858450043947,0.007470740296412259,0.0003
11.68,0.89488,35,4616,158,161792,0.16551172733306885,-0.0054432121105492115,-0.493866004049778,0.00027138676,0.2,0.08203125,628,-0.001924564508954063,0.0067607134697027504,0.0003
9.03,0.9187299999999999,35,4623,159,162816,0.3262597322463989,-0.008593389764428139,-0.44644476659595966,0.0054941215,0.2,0.042724609375,632,-0.0005363200471037999,0.007743970287265256,0.0003
8.38,0.92458,35,4583,160,163840,0.3574456572532654,-0.010956727899610996,-0.4847766775637865,0.0051502204,0.2,0.071533203125,636,-0.002085269312374294,0.006352715950924903,0.0003
8.14,0.9267399999999999,35,4590,161,164864,0.45342570543289185,-0.0017503639683127403,-0.4357607290148735,0.0021355639,0.2,0.060546875,640,-0.004493025393458083,0.006521516741486266,0.0003
9.53,0.91423,36,4597,162,165888,0.3246577978134155,-0.00819849781692028,-0.45967517979443073,0.0014501167,0.2,0.007080078125,644,-0.0010365299822296947,0.004837205167859793,0.0003
8.65,0.9221499999999999,36,4603,163,166912,0.36505943536758423,-0.002389020286500454,-0.474174028262496,0.0027559255,0.2,0.02197265625,648,-0.00220527924830094,0.005291586916428059,0.0003
9.12,0.9179200000000001,36,4610,164,167936,0.4010601043701172,-0.0028676968067884445,-0.45668593794107437,0.00071440404,0.2,0.066162109375,652,-0.0037234618939692155,0.0058406311145517975,0.0003
8.9,0.9198999999999999,36,4617,165,168960,0.3984684944152832,-0.0070200832560658455,-0.44393950141966343,0.0021432173,0.2,0.06591796875,656,-0.005267314438242465,0.006390591152012348,0.0003
8.51,0.92341,36,4624,166,169984,0.5468496084213257,-0.0036100479774177074,-0.42282412201166153,0.0052860677,0.2,0.0244140625,660,-0.00021854546503163874,0.0059456563903950155,0.0003
9.09,0.9181900000000001,36,4630,167,171008,0.28347378969192505,-0.01032540388405323,-0.4378237593919039,0.006488866,0.2,0.072265625,664,-0.0055957475560717285,0.006144639250123873,0.0003
7.42,0.9332199999999999,37,4593,168,172032,0.43233466148376465,-0.007675319444388151,-0.4424057621508837,0.0067279204,0.2,0.095947265625,668,-0.004514093918260187,0.009567844128469005,0.0003
9.5,0.9144999999999998,37,4600,169,173056,0.30500364303588867,-0.003519841469824314,-0.440617099404335,0.00037746114,0.2,0.0,672,-0.0008139388664858416,0.005603987869108096,0.0003
9.76,0.91216,37,4606,170,174080,0.5445202589035034,-0.009265702217817307,-0.4176419023424387,0.006241765,0.2,0.0400390625,676,-5.155854159966111e-05,0.008146172331180423,0.0003
8.42,0.9242199999999999,37,4612,171,175104,0.4424510598182678,-0.004547689110040665,-0.4101774264127016,0.0026677665,0.2,0.05126953125,680,-0.001969517325051129,0.009806330839637667,0.0003
9.22,0.91702,38,4619,172,176128,0.5524225831031799,-0.003973226994276047,-0.39022697135806084,0.0030244552,0.2,0.0771484375,684,-0.005857454874785617,0.007510193099733442,0.0003
9.15,0.9176499999999997,38,4624,173,177152,0.6732393503189087,-0.007167936768382788,-0.4109353590756655,0.002456043,0.2,0.01611328125,688,-0.0006979380996199325,0.0056947097182273865,0.0003
7.99,0.9280899999999999,38,4631,174,178176,0.39174652099609375,-0.003138825763016939,-0.43210055120289326,0.0007983624,0.2,0.000244140625,692,-0.0006791208870708942,0.005668301222613081,0.0003
8.7,0.9216999999999999,38,4637,175,179200,0.36811256408691406,-8.821417577564716e-05,-0.4122641310095787,0.0010888071,0.2,0.04541015625,696,-0.0012065581104252487,0.004855780221987516,0.0003
8.04,0.9276399999999999,38,4634,176,180224,0.42062652111053467,0.0027958317659795284,-0.4008914176374674,0.0014311671,0.2,0.090087890625,700,-0.0006499152805190533,0.005029791849665344,0.0003
9.62,0.9134199999999999,39,4640,177,181248,0.4803491234779358,-0.007654078770428896,-0.3842818420380354,0.0007228337,0.2,0.111572265625,704,-0.0023322246270254254,0.004467890030355193,0.0003
8.22,0.9260199999999998,39,4646,178,182272,0.508245587348938,0.0025679727550596,-0.37881919741630554,0.004727021,0.2,0.0322265625,708,-0.0011195772676728666,0.004525181342614815,0.0003
6.87,0.93817,39,4652,179,183296,0.6072689294815063,-0.0006394386291503906,-0.3832437340170145,0.00044926733,0.2,0.0625,712,-0.0008194079273380339,0.005104359472170472,0.0003
9.5,0.9144999999999998,39,4658,180,184320,0.5973406434059143,-0.0079002995043993,-0.3564631398767233,0.0015065139,0.2,0.08349609375,716,-0.0032409224804723635,0.004820668720640242,0.0003
7.23,0.9349299999999998,39,4664,181,185344,0.4972035884857178,-0.0014719236642122269,-0.38396840542554855,0.0013141939,0.2,0.004150390625,720,-0.0014026593416929245,0.005279879551380873,0.0003
7.39,0.9334899999999999,39,4670,182,186368,0.48761099576950073,-0.005877886898815632,-0.384402584284544,0.004577856,0.2,0.012451171875,724,1.045700628310442e-07,0.00396960177749861,0.0003
7.45,0.9329500000000001,40,4676,183,187392,0.5010870695114136,-0.012657644227147102,-0.39489478431642056,0.0034971612,0.2,0.06005859375,728,-0.0036220852052792907,0.004551998717943206,0.0003
8.86,0.92026,40,4672,184,188416,0.507789134979248,0.0004194010980427265,-0.3562164269387722,0.0022662845,0.2,0.068115234375,732,-0.0023242410243256018,0.008563522482290864,0.0003
7.03,0.9367300000000001,40,4678,185,189440,0.5507500171661377,-0.0015545994974672794,-0.3723445385694504,0.0005093075,0.2,0.015869140625,736,-0.0006889772193972021,0.006832358194515109,0.0003
9.01,0.9189099999999999,40,4683,186,190464,0.49720287322998047,-0.004494751803576946,-0.3624467719346285,0.00018035254,0.2,0.063232421875,740,-0.00169776490656659,0.005656493391143158,0.0003
8.61,0.9225099999999999,40,4689,187,191488,0.6237078905105591,-3.3546239137649536e-06,-0.3206174001097679,0.0043115662,0.2,0.056396484375,744,-0.003486700006760657,0.00741169264074415,0.0003
9.0,0.9189999999999999,41,4695,188,192512,0.6627010107040405,0.00038195145316421986,-0.32448956929147243,0.000109970686,0.2,0.023681640625,748,-0.0007777597638778389,0.0087295598059427,0.0003
7.44,0.9330399999999999,41,4700,189,193536,0.6553602814674377,-0.0010097059421241283,-0.35385800898075104,0.00063439005,0.2,0.04296875,752,0.0006216755136847496,0.00980735378107056,0.0003
7.5,0.9325,41,4706,190,194560,0.6359366178512573,-0.0008263308554887772,-0.38320247270166874,0.0009963599,0.2,0.0419921875,756,-0.0017992170905927196,0.010072910517919809,0.0003
8.86,0.92026,41,4712,191,195584,0.3831639885902405,-0.00429174117743969,-0.38188454508781433,0.002529085,0.2,0.017822265625,760,-0.0016335320542566478,0.007102224713889882,0.0003
7.11,0.93601,41,4693,192,196608,0.6199100017547607,-0.004726620391011238,-0.38025248795747757,0.005259772,0.2,0.1044921875,764,-0.002999715128680691,0.005650337872793898,0.0003
7.25,0.93475,42,4698,193,197632,0.6403683423995972,-0.0007687208708375692,-0.3619837872684002,0.002624854,0.2,0.00439453125,768,-0.0016391233366448432,0.005222745588980615,0.0003
8.3,0.9252999999999999,42,4703,194,198656,0.6171845197677612,-0.001750720664858818,-0.34582068771123886,0.00096993666,0.2,0.02587890625,772,-0.0008999038836918771,0.006558697758009657,0.0003
8.92,0.91972,42,4709,195,199680,0.651935338973999,0.002084413543343544,-0.3446343466639519,0.003980444,0.2,0.03125,776,-0.0018440359272062778,0.006011426885379478,0.0003
7.76,0.9301599999999999,42,4714,196,200704,0.6820911169052124,-0.011161110363900661,-0.3343654256314039,0.004053302,0.2,0.055419921875,780,-0.002930587303126231,0.00834200406097807,0.0003
8.34,0.9249399999999999,42,4719,197,201728,0.4219876527786255,-0.005870346911251545,-0.3538989219814539,0.0014820081,0.2,0.009765625,784,-0.001420986867742613,0.008773686102358624,0.0003
9.6,0.9135999999999999,42,4724,198,202752,0.5598872900009155,0.004371691029518843,-0.3615983333438635,0.0005104219,0.2,0.008056640625,788,8.16642859717831e-05,0.010247653990518302,0.0003
7.53,0.9322299999999999,43,4729,199,203776,0.5943863391876221,-0.002370716305449605,-0.3655327223241329,0.004986486,0.2,0.019775390625,792,-0.0007555685515399091,0.006817868212237954,0.0003
10.01,0.9099099999999999,43,4703,200,204800,0.6227143406867981,0.016237040981650352,-0.3567793667316437,0.00485769,0.2,0.05126953125,796,-0.002198895497713238,0.008504389697918668,0.0003
7.5,0.9324999999999999,43,4708,201,205824,0.5563675165176392,-0.00018549244850873947,-0.3597946725785732,0.00411213,0.2,0.021728515625,800,-0.0005790701252408326,0.011115195055026561,0.0003
7.92,0.92872,43,4713,202,206848,0.561323881149292,-0.005262473132461309,-0.3411174304783344,0.0031878846,0.2,0.022216796875,804,-0.00162221251957817,0.005291796143865213,0.0003
8.32,0.92512,44,4718,203,207872,0.5826398134231567,-0.005646539386361837,-0.34439302794635296,0.0011418606,0.2,0.0537109375,808,-0.0015022556472104043,0.007099975075107068,0.0003
8.94,0.9185399999999998,44,4723,204,208896,0.6299662590026855,-0.008690644055604935,-0.3382811266928911,0.0016257337,0.2,0.04296875,812,-0.0038311202661134303,0.007704745832597837,0.0003
8.16,0.9265599999999999,44,4728,205,209920,0.8019651174545288,-0.00020180479623377323,-0.3095838185399771,0.0005342221,0.2,0.037353515625,816,-0.0014046631840756163,0.0056484170781914145,0.0003
6.9,0.9379,44,4733,206,210944,0.598892867565155,0.0013575311750173569,-0.34238819032907486,0.00064260565,0.2,0.01806640625,820,0.0008017707441467792,0.011836321791633964,0.0003
9.61,0.9135099999999998,44,4738,207,211968,0.5127503871917725,-0.005741711240261793,-0.35449615120887756,0.0040975465,0.2,0.063720703125,824,-0.004697858617873862,0.0073524646286387,0.0003
7.46,0.93286,45,4719,208,212992,0.5823906660079956,-0.0051971860229969025,-0.34032565355300903,0.0019817376,0.2,0.00390625,828,-0.0010775535774882883,0.010016412619734183,0.0003
7.98,0.92818,45,4724,209,214016,0.685951828956604,0.0015763596165925264,-0.3553537353873253,0.000834088,0.2,0.030517578125,832,-0.0017174525710288435,0.005473893223097548,0.0003
7.42,0.9332199999999999,45,4729,210,215040,0.5117133855819702,-0.007921813987195492,-0.3736124597489834,0.0016152068,0.2,0.023193359375,836,-0.0021732666791649535,0.0058988158125430346,0.0003
7.43,0.9331299999999999,45,4733,211,216064,0.5946299433708191,-0.00240373145788908,-0.36197178065776825,0.0007076051,0.2,0.00390625,840,-0.0015097794530447572,0.004634859520592727,0.0003
7.83,0.9295299999999999,45,4738,212,217088,0.48548775911331177,-8.266628719866276e-05,-0.36879213340580463,0.0021058263,0.2,0.025390625,844,-0.00010223212302662432,0.00420534769364167,0.0003
8.17,0.9264699999999999,45,4742,213,218112,0.585170328617096,0.0012588617391884327,-0.34552715718746185,0.001455593,0.2,0.048095703125,848,-0.0004038295883219689,0.008657011756440625,0.0003
6.8,0.9388,46,4746,214,219136,0.5700647830963135,-0.0027806011494249105,-0.3798926007002592,0.0033324752,0.2,0.084716796875,852,0.001326950266957283,0.007131247111828998,0.0003
6.58,0.9407800000000001,46,4749,215,220160,0.6726901531219482,0.0016666913870722055,-0.3540392741560936,0.0066358857,0.2,0.04296875,856,0.000681437726598233,0.005658364854753017,0.0003
7.39,0.9334899999999999,46,4732,216,221184,0.496255099773407,0.003311533248052001,-0.3428298309445381,0.007601019,0.2,0.043701171875,860,-0.001467719441279769,0.007436616549966857,0.0003
6.18,0.94438,46,4737,217,222208,0.4973568320274353,-0.0074044885113835335,-0.3544277008622885,0.0016614122,0.2,0.052001953125,864,-0.002593033917946741,0.005541654478292912,0.0003
7.85,0.9293499999999998,47,4742,218,223232,0.5367206335067749,-0.003587200306355953,-0.31281377747654915,0.0012171313,0.2,0.026611328125,868,0.00032478731009177864,0.0033433059143135324,0.0003
8.43,0.92413,47,4746,219,224256,0.5168807506561279,-0.012300878763198853,-0.35084645822644234,0.0031693398,0.2,0.067626953125,872,-0.0053713722445536405,0.0047400307666976005,0.0003
7.05,0.9365499999999999,47,4751,220,225280,0.5968108177185059,-0.003078309353441,-0.33014292642474174,0.0003632807,0.2,0.0,876,-0.0007043541263556108,0.006803981959819794,0.0003
7.02,0.93682,47,4755,221,226304,0.5993513464927673,-0.002387339249253273,-0.3291050959378481,0.0019077738,0.2,0.018798828125,880,-0.0010887504613492638,0.0033112399542005733,0.0003
8.33,0.92503,47,4760,222,227328,0.444364070892334,-0.007579900790005922,-0.3247785624116659,0.0020034853,0.2,0.00048828125,884,-0.0006574374565389007,0.0043572728463914245,0.0003
8.45,0.9239499999999999,47,4764,223,228352,0.580457329750061,-0.00979826133698225,-0.30991630256175995,0.0051926025,0.2,0.05029296875,888,-0.0008815742621663958,0.003221135659259744,0.0003
5.37,0.9516699999999999,48,4748,224,229376,0.5368345975875854,0.001570223830640316,-0.32733098417520523,0.00061487284,0.2,0.02783203125,892,-0.00010802166070789099,0.006962201441638172,0.0003
7.49,0.9315899999999999,48,4752,225,230400,0.52305668592453,0.000913159572519362,-0.31196968257427216,0.0025541773,0.2,0.0517578125,896,-0.0022081786155467853,0.00417278689565137,0.0003
7.25,0.93475,48,4757,226,231424,0.7018886804580688,-0.003601975739002228,-0.3233535625040531,0.0029022861,0.2,0.031005859375,900,-0.0009795665682759136,0.00435046992788557,0.0003
8.02,0.9278200000000001,48,4761,227,232448,0.5199624300003052,0.004251299425959587,-0.2927482854574919,0.0035236096,0.2,0.052001953125,904,-0.0018347307341173291,0.008632958080852404,0.0003
6.45,0.94195,48,4765,228,233472,0.5437235832214355,-0.0057180169969797134,-0.34495699405670166,0.0053291195,0.2,0.060791015625,908,-0.0026831069553736597,0.006524228170746937,0.0003
6.73,0.93943,49,4770,229,234496,0.4281754493713379,-0.0032147704623639584,-0.3330160565674305,0.001992174,0.2,0.005126953125,912,0.00023663381580263376,0.0042634771525627,0.0003
6.58,0.9407799999999998,49,4773,230,235520,0.3926287889480591,-0.005861044395714998,-0.3236742075532675,0.00045630004,0.2,0.015869140625,916,-0.001231428570463322,0.00408118987979833,0.0003
7.49,0.9325899999999998,49,4777,231,236544,0.6128737926483154,-0.003942829556763172,-0.28455918841063976,0.0011870943,0.2,0.010986328125,920,-0.000867215778271202,0.0037755482480861247,0.0003
6.15,0.94465,49,4761,232,237568,0.6521332263946533,-0.0006114437710493803,-0.30583259649574757,0.0030515317,0.2,0.0322265625,924,-0.0014364128874149173,0.005544360086787492,0.0003
6.87,0.9381700000000001,50,4765,233,238592,0.3131664991378784,0.002131706103682518,-0.30395437963306904,0.0007840253,0.2,0.086669921875,928,0.0018791213224176317,0.004720063661807217,0.0003
7.0,0.9369999999999998,50,4769,234,239616,0.4535459876060486,-0.002429048763588071,-0.2900322675704956,0.0005438775,0.2,0.072509765625,932,-0.0018319052178412676,0.003996830448159017,0.0003
7.84,0.9294399999999999,50,4773,235,240640,0.4914509057998657,0.0013091820292174816,-0.30583623982965946,0.0018079111,0.2,0.01318359375,936,-0.0005843716789968312,0.0042579279106576,0.0003
8.19,0.9262900000000001,50,4778,236,241664,0.6072708964347839,0.0002206261269748211,-0.2835876476019621,0.00022872834,0.2,0.046630859375,940,-0.0019311007345095277,0.007593382761115208,0.0003
7.53,0.93223,50,4782,237,242688,0.6301581263542175,-0.004609943367540836,-0.3220901656895876,0.0038277528,0.2,0.04638671875,944,-0.002557845349656418,0.00634934997651726,0.0003
6.47,0.9417699999999998,50,4786,238,243712,0.4600263833999634,0.0021524550393223763,-0.30155717954039574,0.0010626968,0.2,0.017333984375,948,0.00015022986917756498,0.007930868858238682,0.0003
7.26,0.9346599999999999,51,4790,239,244736,0.5836647748947144,-0.0014008653815835714,-0.31219448521733284,0.0010844884,0.2,0.028564453125,952,-0.0018754487973637879,0.005025970312999561,0.0003
6.83,0.9385299999999998,51,4774,240,245760,0.6217401027679443,-0.010751349851489067,-0.3049704469740391,0.002636354,0.2,0.06689453125,956,-0.0051927482563769445,0.004431754583492875,0.0003
7.19,0.93529,51,4778,241,246784,0.5063019394874573,-0.004714583046734333,-0.28417886421084404,0.0013138538,0.2,0.015869140625,960,-0.000555499194888398,0.00503106924588792,0.0003
7.09,0.9361899999999999,51,4782,242,247808,0.6310186386108398,-0.006756093353033066,-0.3003924209624529,0.00070922193,0.2,0.000732421875,964,-0.000644056563032791,0.004541410511592403,0.0003
7.09,0.9361899999999999,51,4787,243,248832,0.7143476605415344,-0.0025175418704748154,-0.29105074889957905,0.0005266827,0.2,0.035888671875,968,-0.0022545910615008324,0.004114540526643395,0.0003
7.18,0.93538,52,4791,244,249856,0.5475766658782959,-0.0030194993596524,-0.30525496415793896,0.000931287,0.2,0.023193359375,972,-0.0008397868368774652,0.007927402126369998,0.0003
6.59,0.94069,52,4794,245,250880,0.5065449476242065,-0.003546613035723567,-0.2981367986649275,0.0019422488,0.2,0.097412109375,976,0.0003973129205405712,0.00828108872519806,0.0003
6.38,0.94258,52,4798,246,251904,0.4715871214866638,-0.00654552411288023,-0.29307676665484905,0.00064736285,0.2,0.001708984375,980,-0.0006182844808790833,0.004313120734877884,0.0003
7.51,0.93241,52,4801,247,252928,0.5760234594345093,-0.0005384373944252729,-0.29172129929065704,0.0007171281,0.2,0.002685546875,984,0.0003333787390147336,0.004419108634465374,0.0003
6.98,0.93718,53,4786,248,253952,0.6314188241958618,0.00214412366040051,-0.2982940711081028,0.0020841206,0.2,0.001708984375,988,-7.953325984999537e-05,0.005055233603343368,0.0003
6.96,0.9373599999999999,53,4790,249,254976,0.5501909255981445,0.0007371115498244762,-0.29541270062327385,0.0012914953,0.2,0.06201171875,992,-0.0008767755789449438,0.005006199615309015,0.0003
7.57,0.9318699999999999,53,4794,250,256000,0.6253725290298462,0.0005423746770247817,-0.28728078305721283,0.004098501,0.2,0.031005859375,996,-0.00019111484289169312,0.004544771567452699,0.0003
7.91,0.9288099999999999,53,4797,251,257024,0.6452810764312744,0.013751272112131119,-0.2915905360132456,0.0059473435,0.2,0.026611328125,1000,0.00011604669271036983,0.0037947480304865167,0.0003
7.61,0.93151,53,4801,252,258048,0.5738115906715393,0.00012579839676618576,-0.30143014527857304,0.00019365718,0.2,0.06201171875,1004,0.0005657074216287583,0.006958786834729835,0.0003
6.71,0.93961,53,4805,253,259072,0.5251684188842773,-0.0030185431241989136,-0.32565705105662346,0.0011027487,0.2,0.038818359375,1008,-0.0026933351473417133,0.0059639701212290674,0.0003
7.24,0.9348399999999999,54,4808,254,260096,0.41695284843444824,0.001949243014678359,-0.30459143593907356,0.0013280525,0.2,0.09912109375,1012,-0.0038249342323979363,0.006510753679322079,0.0003
7.38,0.9335799999999999,54,4812,255,261120,0.450212299823761,-0.0009765336290001869,-0.2988424338400364,0.0015566552,0.2,0.03173828125,1016,-0.001867687882622704,0.008745380589971319,0.0003
9.1,0.9181,54,4797,256,262144,0.5520522594451904,-0.012112811207771301,-0.29321781918406487,0.00583381,0.2,0.034423828125,1020,-0.0008109666232485324,0.005875530681805685,0.0003
